#RPLIDAR SCAN DATA
#COUNT=1162
#Angule	Distance	Quality
24.8730 2740.0 188
25.1202 2752.0 188
25.3894 2760.0 188
25.6366 2776.0 188
25.9058 2788.0 188
26.1530 0.0 188
26.4166 0.0 188
26.6693 2816.0 188
26.9330 2824.0 188
27.1857 2840.0 188
27.4329 2856.0 188
27.7020 2868.0 188
27.9492 2876.0 188
28.2184 2888.0 188
28.4656 2912.0 188
28.7292 2928.0 188
29.2456 2940.0 188
29.4983 2836.0 188
29.7620 2828.0 188
30.0146 2816.0 188
30.2618 2796.0 188
30.5310 2796.0 188
30.7782 2804.0 188
31.6077 2724.0 188
31.8713 2716.0 188
32.1240 2712.0 188
32.3877 2728.0 188
33.8104 3248.0 188
34.0741 3272.0 188
34.3268 3272.0 188
34.5905 3292.0 188
34.8431 3312.0 188
35.1068 3324.0 188
35.3540 3348.0 188
35.6232 3372.0 188
35.8704 3392.0 188
36.1230 3400.0 188
36.3867 3416.0 188
36.6394 3444.0 188
36.9031 3460.0 188
37.1558 3484.0 188
37.4194 3504.0 188
37.6227 3516.0 188
38.3862 3548.0 188
38.6389 3616.0 188
38.9026 3664.0 188
39.1553 3676.0 188
39.4025 3704.0 188
39.6716 3732.0 188
39.9188 3760.0 188
40.1715 3780.0 188
40.4352 3804.0 188
40.6824 3772.0 188
40.9515 3728.0 188
41.1987 3744.0 188
41.4514 3772.0 188
59.9030 3492.0 188
60.1666 3480.0 188
60.4193 3472.0 188
60.6665 3512.0 188
60.8698 3572.0 188
61.3861 3676.0 188
62.1991 3152.0 188
62.4683 3180.0 188
62.7155 3212.0 188
62.9791 3204.0 188
63.2318 3184.0 188
63.4955 3156.0 188
63.7482 3128.0 188
63.9954 3124.0 188
64.2645 3124.0 188
64.5117 3120.0 188
64.7809 3116.0 188
65.0281 3116.0 188
65.2917 3120.0 188
65.5444 3124.0 188
66.0608 3168.0 188
66.4343 2656.0 188
66.6870 2620.0 188
66.9507 2628.0 188
67.1979 2636.0 188
67.4670 2644.0 188
67.7142 2656.0 188
67.9669 2668.0 188
68.2306 2680.0 188
68.4833 2692.0 188
68.7469 2700.0 188
68.9996 2712.0 188
69.2633 2724.0 188
69.5105 2732.0 188
69.7137 2744.0 188
69.9829 2752.0 188
70.2301 2764.0 188
70.4828 2776.0 188
70.7465 2784.0 188
70.9991 2788.0 188
71.2628 2804.0 188
71.5155 2820.0 188
71.7792 2832.0 188
72.0264 2844.0 188
72.2955 2856.0 188
72.5427 2868.0 188
72.8119 2884.0 188
73.0591 2896.0 188
73.7457 2054.0 188
74.0588 2032.0 188
74.3115 2030.0 188
74.5752 2026.0 188
74.8279 2026.0 188
75.0916 2026.0 188
75.3387 2026.0 188
75.5914 2024.0 188
75.8551 2024.0 188
76.1078 2024.0 188
76.3715 2024.0 188
76.6241 2024.0 188
76.8878 2024.0 188
77.1405 2024.0 188
77.4042 2024.0 188
77.6514 2024.0 188
77.9205 2026.0 188
78.1677 2024.0 188
78.4369 2024.0 188
78.6841 2026.0 188
78.9368 2026.0 188
79.2004 2024.0 188
79.4531 2026.0 188
79.7168 2026.0 188
79.9640 0.0 188
80.2332 2026.0 188
80.4803 2022.0 188
80.7495 2024.0 188
80.9967 2028.0 188
81.2604 2028.0 188
81.5131 2028.0 188
81.7603 2028.0 188
82.0294 2030.0 188
82.2766 2030.0 188
82.5458 2032.0 188
82.7930 2032.0 188
83.0621 2034.0 188
83.3093 2034.0 188
83.5730 2034.0 188
83.8257 2036.0 188
84.0894 2036.0 188
84.3420 2036.0 188
84.6057 2038.0 188
84.8584 2040.0 188
85.1056 2040.0 188
85.3748 2042.0 188
85.6219 2044.0 188
85.8856 2046.0 188
86.1383 2044.0 188
86.4020 2048.0 188
86.6547 2048.0 188
86.9183 2048.0 188
87.1216 2052.0 188
87.3743 2052.0 188
87.6215 2056.0 188
87.8906 2056.0 188
88.1378 2060.0 188
88.4015 2060.0 188
88.6542 2060.0 188
88.9178 2060.0 188
89.1705 2064.0 188
89.4177 2064.0 188
89.6869 2068.0 188
89.9341 2072.0 188
90.1868 2072.0 188
90.4504 2076.0 188
90.7031 2076.0 188
90.9668 2080.0 188
91.2140 2080.0 188
91.4667 2084.0 188
91.7303 2084.0 188
91.9830 2088.0 188
92.2467 2092.0 188
92.4994 2092.0 188
92.7466 2096.0 188
93.0103 2100.0 188
93.2629 2100.0 188
93.5266 2104.0 188
93.7793 2104.0 188
94.0265 2108.0 188
94.2957 2112.0 188
94.5428 2112.0 188
94.8120 2116.0 188
95.0592 2120.0 188
95.3119 2124.0 188
95.5756 2124.0 188
95.8228 2128.0 188
96.0919 2132.0 188
96.3391 2136.0 188
96.5918 2140.0 188
96.8555 2144.0 188
97.1082 2148.0 188
97.3718 2148.0 188
97.6245 2152.0 188
97.8717 2156.0 188
98.1354 2160.0 188
98.3881 2164.0 188
98.6517 2168.0 188
98.9044 2172.0 188
99.1516 2176.0 188
99.4208 2180.0 188
99.6680 2184.0 188
99.9371 2188.0 188
100.1843 2192.0 188
100.4370 2200.0 188
100.9479 2128.0 188
101.4642 2216.0 188
101.7169 2224.0 188
101.9806 2224.0 188
102.2333 2224.0 188
102.4805 2232.0 188
103.2001 2236.0 188
103.4528 2248.0 188
103.7164 2256.0 188
103.9636 2260.0 188
104.2328 2264.0 188
104.4800 2272.0 188
104.7327 2276.0 188
104.9963 2288.0 188
105.2490 2284.0 188
105.5127 2264.0 188
105.7654 2244.0 188
