#RPLIDAR SCAN DATA
#COUNT=1296
#Angule	Distance	Quality
94.6857 376.0 188
94.9493 373.0 188
95.2625 369.0 188
95.5756 366.0 188
95.8392 363.0 188
96.1523 360.0 188
96.4655 356.0 188
96.7291 354.0 188
97.0422 351.0 188
97.3114 348.0 188
97.6245 345.0 188
97.8717 343.0 188
98.1848 340.0 188
98.4485 338.0 188
98.7616 335.0 188
99.0747 332.0 188
99.3384 330.0 188
99.6515 327.0 188
99.9207 325.0 188
100.2338 322.0 188
100.4810 320.0 188
100.7941 317.0 188
101.1072 315.0 188
101.3708 312.0 188
101.6840 310.0 188
101.9531 308.0 188
102.2607 306.0 188
102.5134 304.0 188
102.8430 302.0 188
103.0902 300.0 188
103.4033 298.0 188
103.7164 296.0 188
103.9801 294.0 188
104.2932 292.0 188
104.5624 290.0 188
104.8700 288.0 188
105.1227 286.0 188
105.4358 284.0 188
105.7654 282.0 188
106.0126 281.0 188
106.3257 279.0 188
106.5894 277.0 188
106.9025 276.0 188
107.1716 274.0 188
107.4792 272.0 188
107.7319 271.0 188
108.0450 269.0 188
108.3087 268.0 188
108.6218 266.0 188
108.8855 265.0 188
109.1986 264.0 188
109.4513 262.0 188
109.7809 261.0 188
110.0281 259.0 188
110.3412 258.0 188
110.6543 256.0 188
110.9180 255.0 188
111.1871 254.0 188
111.4948 253.0 188
111.7474 251.0 188
112.0111 251.0 188
112.3242 250.0 188
112.6373 248.0 188
112.9010 247.0 188
113.2141 245.0 188
113.4668 244.0 188
113.7799 243.0 188
114.0436 242.0 188
114.3567 241.0 188
114.6204 240.0 188
114.8730 239.0 188
115.1862 238.0 188
115.4498 237.0 188
115.7629 236.0 188
116.0266 235.0 188
116.3397 234.0 188
116.5924 233.0 188
116.8561 232.0 188
117.1692 231.0 188
117.4329 230.0 188
117.7460 229.0 188
117.9987 228.0 188
118.3118 227.0 188
118.5754 227.0 188
118.8885 225.0 188
119.1522 224.0 188
119.4049 224.0 188
119.7180 223.0 188
119.9817 222.0 188
120.2948 221.0 188
120.5585 220.0 188
120.8716 219.0 188
121.1243 219.0 188
121.3879 218.0 188
121.7010 217.0 188
121.9647 217.0 188
122.2174 216.0 188
122.5305 215.0 188
122.7942 215.0 188
123.0469 214.0 188
123.3710 213.0 188
123.6237 212.0 188
123.8873 212.0 188
124.2004 211.0 188
124.5135 210.0 188
124.7607 210.0 188
125.0299 209.0 188
125.2936 209.0 188
125.6067 208.0 188
125.8594 207.0 188
126.1230 207.0 188
126.4362 206.0 188
126.6833 205.0 188
126.9525 205.0 188
127.2656 204.0 188
127.5128 204.0 188
127.8424 203.0 188
128.0896 203.0 188
128.3588 202.0 188
128.6060 202.0 188
128.9191 201.0 188
129.1827 201.0 188
129.4354 200.0 188
129.7485 199.0 188
130.0122 199.0 188
130.3253 198.0 188
130.5890 198.0 188
130.8417 198.0 188
131.1053 197.0 188
131.4185 196.0 188
131.6711 196.0 188
131.9843 195.0 188
132.2479 195.0 188
132.5116 194.0 188
132.8247 193.0 188
133.0774 193.0 188
133.3905 192.0 188
133.6542 192.0 188
133.9014 192.0 188
134.1705 191.0 188
134.4177 191.0 188
134.7308 190.0 188
135.0000 190.0 188
