#RPLIDAR SCAN DATA
#COUNT=892
#Angule	Distance	Quality
91.2634 321.0 188
91.4667 320.0 188
91.7029 319.0 188
91.8896 318.0 188
92.0929 317.0 188
92.2797 316.0 188
92.5104 315.0 188
92.7136 314.0 188
92.9059 314.0 188
93.0927 312.0 188
93.3398 311.0 188
93.5266 310.0 188
93.7134 309.0 188
93.9056 309.0 188
94.0924 308.0 188
94.2957 308.0 188
94.5264 307.0 188
94.7186 307.0 188
94.9219 307.0 188
95.1086 307.0 188
95.2954 307.0 188
95.4822 307.0 188
95.6250 308.0 188
95.8118 308.0 188
95.9985 308.0 188
96.1853 309.0 188
96.3721 309.0 188
96.5588 309.0 188
96.7621 309.0 188
96.9489 310.0 188
97.1356 311.0 188
97.3279 311.0 188
97.5146 311.0 188
97.6520 312.0 188
97.8387 312.0 188
98.0310 312.0 188
98.2178 312.0 188
98.4045 312.0 188
98.5913 313.0 188
98.7946 313.0 188
98.9813 314.0 188
99.1681 314.0 188
99.3549 314.0 188
99.5416 314.0 188
99.7339 314.0 188
99.9371 315.0 188
100.1239 315.0 188
100.3107 315.0 188
100.4370 316.0 188
100.6403 316.0 188
100.8270 316.0 188
101.0138 316.0 188
101.2006 316.0 188
101.3873 316.0 188
101.5741 316.0 188
101.7773 317.0 188
101.9641 317.0 188
102.1509 317.0 188
102.3431 317.0 188
102.5299 318.0 188
102.7167 318.0 188
102.9034 318.0 188
103.1067 318.0 188
103.2935 319.0 188
103.4802 319.0 188
103.6230 320.0 188
103.8098 320.0 188
103.9966 321.0 188
104.1833 322.0 188
104.3701 323.0 188
104.5129 324.0 188
104.6997 325.0 188
104.8865 326.0 188
105.0732 327.0 188
105.2161 328.0 188
105.4028 330.0 188
105.5896 331.0 188
105.7324 334.0 188
105.8588 337.0 188
106.0455 339.0 188
106.1829 342.0 188
106.3696 344.0 188
106.9519 346.0 188
108.6548 397.0 188
108.8580 397.0 188
109.0448 397.0 188
109.2316 398.0 188
109.4183 399.0 188
109.6051 401.0 188
109.7919 403.0 188
109.9347 406.0 188
110.0610 410.0 188
110.2478 412.0 188
110.4510 415.0 188
110.7642 419.0 188
112.6044 610.0 188
113.1702 608.0 188
127.2656 634.0 188
128.1061 564.0 188
127.7490 740.0 188
128.1226 736.0 188
155.7806 688.0 188
155.9674 690.0 188
156.1542 694.0 188
157.1979 612.0 188
157.5275 618.0 188
161.5594 678.0 188
161.7462 682.0 188
