#RPLIDAR SCAN DATA
#COUNT=1252
#Angule	Distance	Quality
66.4508 1568.0 188
66.7145 1566.0 188
66.9672 1564.0 188
67.2308 1564.0 188
67.4835 1566.0 188
67.7472 1564.0 188
67.9999 1564.0 188
68.2635 1562.0 188
68.5107 1560.0 188
68.7799 1560.0 188
69.0271 1560.0 188
69.2963 1558.0 188
69.5435 1560.0 188
69.8071 1558.0 188
70.0598 1558.0 188
70.3235 1558.0 188
70.5762 1558.0 188
70.8398 1558.0 188
71.0925 1556.0 188
71.3562 1552.0 188
71.6693 1528.0 188
71.9165 1500.0 188
72.1857 1482.0 188
72.4329 1478.0 188
72.7020 1494.0 188
72.9492 1500.0 188
73.2184 1490.0 188
73.4656 1480.0 188
74.1852 1548.0 188
74.4489 1552.0 188
74.7015 1556.0 188
74.9652 1556.0 188
75.2179 1556.0 188
75.4816 1556.0 188
75.7343 1558.0 188
75.9979 1560.0 188
76.2451 1558.0 188
76.5143 1558.0 188
76.7615 1560.0 188
77.0306 1560.0 188
77.2778 1560.0 188
77.5415 1562.0 188
77.7942 1562.0 188
78.0579 1562.0 188
78.3105 1562.0 188
78.5742 1564.0 188
78.8269 1558.0 188
79.7168 1408.0 188
80.4803 1392.0 188
81.1835 1198.0 188
81.4966 1164.0 188
82.7161 1024.0 188
83.2324 992.0 188
84.4958 848.0 188
85.0781 824.0 188
85.4517 778.0 188
85.7813 760.0 188
86.0889 740.0 188
86.4020 722.0 188
86.6711 708.0 188
86.9843 696.0 188
87.2479 684.0 188
87.5610 670.0 188
87.8906 660.0 188
88.1378 648.0 188
88.4674 634.0 188
88.7805 624.0 188
89.0442 616.0 188
89.3573 606.0 188
89.6704 596.0 188
89.9341 588.0 188
90.2472 578.0 188
90.5768 570.0 188
90.8240 560.0 188
91.1536 552.0 188
91.4667 544.0 188
91.7303 536.0 188
92.0435 528.0 188
92.3566 520.0 188
92.6862 512.0 188
92.9333 505.0 188
93.2629 497.0 188
93.5760 489.0 188
93.8892 482.0 188
94.1528 476.0 188
94.4659 470.0 188
94.7955 463.0 188
95.0427 457.0 188
95.3723 450.0 188
95.6854 445.0 188
95.9491 441.0 188
96.2622 435.0 188
96.5753 431.0 188
96.8390 426.0 188
97.1521 421.0 188
97.4817 416.0 188
97.7344 411.0 188
98.0585 407.0 188
98.3716 402.0 188
98.6353 398.0 188
98.9484 394.0 188
99.2615 390.0 188
99.5306 386.0 188
99.8438 382.0 188
100.1678 378.0 188
100.4205 374.0 188
100.7446 371.0 188
101.0577 367.0 188
101.3269 363.0 188
101.6400 360.0 188
101.9037 357.0 188
102.2168 353.0 188
102.5464 351.0 188
102.7936 348.0 188
103.1232 344.0 188
103.4363 341.0 188
103.7000 339.0 188
104.0131 336.0 188
104.2767 333.0 188
104.5898 330.0 188
104.9030 327.0 188
105.1666 325.0 188
105.4797 322.0 188
105.8093 319.0 188
106.0620 316.0 188
106.3861 314.0 188
106.6388 312.0 188
106.9684 309.0 188
107.2760 306.0 188
107.5452 304.0 188
107.8583 302.0 188
108.1714 299.0 188
108.4351 297.0 188
108.7646 295.0 188
109.0118 293.0 188
109.3414 291.0 188
109.6545 289.0 188
109.9017 286.0 188
110.2313 285.0 188
110.4840 283.0 188
110.7916 280.0 188
111.1212 278.0 188
111.3739 277.0 188
111.6870 275.0 188
112.0111 273.0 188
112.2638 272.0 188
112.5769 270.0 188
112.8406 268.0 188
113.1537 267.0 188
113.4174 265.0 188
113.7305 264.0 188
113.9996 262.0 188
114.3073 260.0 188
114.5599 259.0 188
114.8895 257.0 188
115.2026 255.0 188
115.4498 254.0 188
115.7794 252.0 188
116.0266 251.0 188
116.3397 250.0 188
116.6089 249.0 188
116.9165 247.0 188
117.1857 246.0 188
117.4988 244.0 188
117.8119 243.0 188
118.0756 242.0 188
118.3887 241.0 188
118.6523 240.0 188
118.9050 239.0 188
119.2291 238.0 188
119.5422 236.0 188
119.7949 235.0 188
120.1080 234.0 188
120.3717 233.0 188
120.6354 232.0 188
120.9485 230.0 188
121.2616 229.0 188
121.5308 228.0 188
121.7780 228.0 188
122.1075 226.0 188
122.4207 225.0 188
122.6678 224.0 188
122.9974 223.0 188
123.2446 222.0 188
123.5577 221.0 188
123.8269 220.0 188
124.1400 219.0 188
124.4037 218.0 188
124.7168 217.0 188
124.9805 217.0 188
125.2332 216.0 188
125.5463 215.0 188
125.8099 214.0 188
126.1230 213.0 188
126.3867 213.0 188
126.6394 212.0 188
126.9635 211.0 188
127.2766 210.0 188
127.5293 210.0 188
127.7930 209.0 188
128.1061 208.0 188
128.3698 207.0 188
128.6224 207.0 188
128.9520 206.0 188
129.1992 205.0 188
129.5123 204.0 188
129.7760 204.0 188
130.0891 203.0 188
130.3583 202.0 188
130.6714 201.0 188
130.9351 201.0 188
